org_area_num,org_area_name,org_dirgen_num,org_dirgen_name,org_serv_num,org_serv_name,prog_num,prog_name,econ_num,descripcion,amount
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91304,AMORTIZACIÓN PTMO. BBVA-DEXIA-BCL (REFINANCIACIÓN),14531119.80
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91305,AMORTIZACIÓN PRÉSTAMO BBVA (INV. 2010),699128.44
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91306,AMORTIZACIÓN PRÉSTAMO DEXIA-SABADELL (INV. 2010),608929.56
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91307,AMORTIZACIÓN PRÉSTAMO SANTANDER (INV. 2010),1200000.00
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91351,AMORTIZACION PRÉSTAMO BSCH (INV 2002),416582.32
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91354,AMORTIZACIÓN PRÉSTAMO CAJA MADRID,1921235.40
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91355,AMORTIZACIÓN PTMO. CAJA MADRID,881694.60
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91394,AMORTIZACION PTMO. UNICAJA (INV 2003),1646773.16
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91395,AMORTIZACION PTMO. CAJA MADRID (INV 2003),1187070.70
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91396,AMORTIZACIÓN PTMO. DEXIA SABADELL (INV. 2009),780609.04
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91397,AMORTIZACIÓN PTMO. BBVA (INV 2009),780609.04
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91398,AMORTIZACIÓN PTMO. BANESTO (INV. 2009),1500000.00
0,Deuda Pública,001,Deuda Pública,00100,Deuda Pública,01101,Deuda Pública,91399,AMORTIZACIONES ANTICIPADAS. EXCESO LÍMITE DE GASTO,28430940.97
0,Deuda Pública,002,Partido Popular,00200,Partido Popular,91203,Grupos Politicos,48800,OTRAS TRANSFERENCIAS,276687.96
0,Deuda Pública,003,Partido Socialista Obrero Español,00300,Partido Socialista Obrero Español,91203,Grupos Politicos,48800,OTRAS TRANSFERENCIAS,157887.96
0,Deuda Pública,004,Izquierda Unida,00400,Izquierda Unida,91203,Grupos Politicos,48800,OTRAS TRANSFERENCIAS,39087.96
1,Urbanismo Y Medio Ambiente,100,Área De Urbanismo Y Medio Ambiente,10000,Área De Urbanismo Y Medio Ambiente,15200,Vivienda,46700,CONSORCIO DE LA VIVIENDA ÁREA DE SEVILLA,94891.88
1,Urbanismo Y Medio Ambiente,100,Área De Urbanismo Y Medio Ambiente,10000,Área De Urbanismo Y Medio Ambiente,16501,Alumbrado Público,22100,ENERGÍA ELÉCTRICA,7803057.00
1,Urbanismo Y Medio Ambiente,100,Área De Urbanismo Y Medio Ambiente,10000,Área De Urbanismo Y Medio Ambiente,91200,Órganos De Gobierno,49101,CUOTA EUROCITIES,15820.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,21200,CONSERVACIÓN EDIFICIOS Y OTRAS CONSTRUCCIONES,3800.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,21300,"CONSERVACIÓN MAQUINARIA, INSTALACIONES Y UTILLAJE",23256.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,22199,OTROS SUMINISTROS,81628.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,22400,PRIMAS DE SEGUROS,60000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,22699,OTROS GASTOS DIVERSOS,18000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,10000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,12904595.98
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,48801,CONVENIO MANTENIMIENTO PINO MONTANO,85000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,61902,INVERSIÓN DE REPOSICIÓN DE JUEGOS INFANTILES Y DE MAYORES,250000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,61910,INVERSIÓN DE REPOSICIÓN DE FUENTES Y OTROS ELEMENTOS DE EXORNO,250000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17101,Conservación Y Mantenimiento De Parques Y Jardines,71000,TRANSFERENCIA A GERENCIA DE URBANISMO. OBRAS PARQUE DE LA RANILLA,1500000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10101,Servicio De Parques Y Jardines,17202,Control De La Calidad Ambiental,22700,LIPASAM: SERVICIOS EXTRAORDINARIOS,1000000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,16201,"Recogida, Eliminación Y Tratamiento De Residuos",46302,TRANSFERENCIA MANCOMUNIDAD DE LOS ALCORES,198332.03
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,17101,Conservación Y Mantenimiento De Parques Y Jardines,46700,TRANSFERENCIA CONSORCIO DE LA CORCHUELA,153292.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,17101,Conservación Y Mantenimiento De Parques Y Jardines,76700,TRANSFERENCIA CONSORCIO DE LA CORCHUELA,15200.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,17201,Protección Y Mejora Del Medio Ambiente,22604,"JURÍDICOS, CONTENCIOSOS",49825.40
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,17201,Protección Y Mejora Del Medio Ambiente,22699,OTROS GASTOS DIVERSOS,72500.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10103,Servicio De Protección Ambiental,17201,Protección Y Mejora Del Medio Ambiente,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,79080.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,22606,"REUNIONES, CONFERENCIAS Y CURSOS",12300.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,43439.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,48101,PREMIOS,3844.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,48201,CUOTA RED ESPAÑOLA CIUDADES POR EL CLIMA,300.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,49101,CUOTA ENERAGEN,2000.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,49102,CUOTA ICLEI,3500.00
1,Urbanismo Y Medio Ambiente,101,Dirección Gral. De Medio Ambiente,10105,Servicio Especializado De La Agencia Local De La Energía,42500,Agencia Municipal De La Energia,62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",12555.48
1,Urbanismo Y Medio Ambiente,102,Gerencia De Urbanismo,10200,Gerencia De Urbanismo,15101,Urbanismo,41000,AL ORGANISMO AUTONOMO GERENCIA URBANISMO,21834789.00
1,Urbanismo Y Medio Ambiente,102,Gerencia De Urbanismo,10200,Gerencia De Urbanismo,15101,Urbanismo,71000,AL ORGANISMO AUTONOMO GERENCIA URBANISMO,7000000.00
1,Urbanismo Y Medio Ambiente,103,Emvisesa,10300,Gerencia De Urbanismo,15200,Vivienda,74400,TRANSFERENCIA A EMVISESA. CIBERCENTRO MACARENA-TRES HUERTAS,252785.35
1,Urbanismo Y Medio Ambiente,104,Lipasam,10400,Gerencia De Urbanismo,16201,"Recogida, Eliminación Y Tratamiento De Residuos",44905,TRANSFERENCIA A LIPASAM: RECOGIDA DE RESIDUOS SÓLIDOS,44289875.83
1,Urbanismo Y Medio Ambiente,104,Lipasam,10400,Gerencia De Urbanismo,16301,Limpieza Viaria,44904,TRANSFERENCIA A LIPASAM: LIMPIEZA VIARIA,42575090.57
2,Hacienda Y Administración Pública,200,Área De Hacienda Y Administración Pública,20000,Área De Hacienda Y Administración Pública,93100,Hacienda Pública. Dirección Y Gestión Administrativa,22609,CONVENIOS MARCO DE COLABORACIÓN REAL BETIS Y SEVILLA F.C.,340000.00
2,Hacienda Y Administración Pública,200,Área De Hacienda Y Administración Pública,20000,Área De Hacienda Y Administración Pública,93100,Hacienda Pública. Dirección Y Gestión Administrativa,22699,OTROS GASTOS DIVERSOS,1690356.00
2,Hacienda Y Administración Pública,200,Área De Hacienda Y Administración Pública,20001,Área De Hacienda Y Administración Pública,92000,Administración General,22699,OTROS GASTOS DIVERSOS,7224988.93
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20100,Dirección Gral. De Hacienda Y Gestión Presupuestaria,92010,Patrimonio,22699,INDEMNIZACIÓN OCUPACIÓN INMUEBLE. ANUALIDAD 2013 Y ATRASOS,1014345.60
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20100,Dirección Gral. De Hacienda Y Gestión Presupuestaria,92900,Imprevistos Y Funciones No Clasificadas,50000,FONDO DE CONTINGENCIA,6131539.31
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20100,Dirección Gral. De Hacienda Y Gestión Presupuestaria,93100,Hacienda Pública. Dirección Y Gestión Administrativa,22699,OTROS GASTOS DIVERSOS,1995.02
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20100,Dirección Gral. De Hacienda Y Gestión Presupuestaria,93100,Hacienda Pública. Dirección Y Gestión Administrativa,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,177061.92
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20101,Intervención,93101,Intervención,22699,OTROS GASTOS DIVERSOS,1140.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20103,Servicio De Tesorería,93401,Tesorería,22603,PUBLICACIÓN EN DIARIOS OFICIALES,85500.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20103,Servicio De Tesorería,93401,Tesorería,22699,OTROS GASTOS DIVERSOS,2375.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20103,Servicio De Tesorería,93401,Tesorería,22708,SERVICIOS DE RECAUDACION A FAVOR DE LA ENTIDAD,710000.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20103,Servicio De Tesorería,93401,Tesorería,2270850,SERVICIOS DE RECAUDACION A FAVOR DE LA ENTIDAD. ATRASOS,664442.11
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20103,Servicio De Tesorería,93401,Tesorería,35200,INTERESES DE DEMORA,300000.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20105,Tribunal Económico Administrativo,93202,Tribunal Económico Administrativo,22604,COSTAS JUDICIALES,2000.00
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20105,Tribunal Económico Administrativo,93202,Tribunal Económico Administrativo,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1504.80
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20105,Tribunal Económico Administrativo,93202,Tribunal Económico Administrativo,22699,OTROS GASTOS DIVERSOS,3893.80
2,Hacienda Y Administración Pública,201,Dirección Gral. De Hacienda Y Gestión Presupuestaria,20105,Tribunal Económico Administrativo,93202,Tribunal Económico Administrativo,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,950.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13001,Administración General De La Seguridad Ciudadana,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,12979.57
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13001,Administración General De La Seguridad Ciudadana,13002,OTRAS REMUNERACIONES. LABORAL FIJO,15186.24
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,10100,RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO,76827.38
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,186320.40
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,506341.44
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,10342367.28
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,79101.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12005,SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO,26326.56
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,2321644.44
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,5765978.11
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,5545357.56
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,15164059.56
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,2614789.47
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,89738.91
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,13002,OTRAS REMUNERACIONES. LABORAL FIJO,95306.60
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13200,Seguridad Y Orden Público. Administración General,15000,PRODUCTIVIDAD,102093.84
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,10100,RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO,70324.10
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,93160.20
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,126585.36
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,34560.96
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,129438.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,66778.56
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,180407.89
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,221461.92
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,491710.61
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,67625.17
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,147541.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13300,Ordenación Del Tráfico Y Del Estacionamiento. Administración General,13002,OTRAS REMUNERACIONES. LABORAL FIJO,169272.96
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,39925.80
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,17280.48
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,93483.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,24871.44
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,75205.69
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,91672.08
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,209251.86
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,18645.36
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,66543.00
2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,264678.48
